ID,GRE Score,TOEFL Score,University Rating,SOP,LOR ,CGPA,Research,Admitted,Age,Location,First_Generation
ID_000363,312.0,102.0,3,3.58,3.53,9.08,0,1,28,Europe,0
ID_000364,309.0,110.0,1,,3.0,8.86,0,0,21,Africa,1
ID_000365,314.0,94.0,2,1.44,2.17,7.66,0,0,26,Europe,0
ID_000366,312.0,103.0,3,,4.86,8.16,0,1,34,Europe,0
ID_000367,322.0,109.0,4,3.37,4.76,9.55,1,1,33,Asia,1
ID_000368,322.0,110.0,3,4.3,2.27,,1,1,29,Asia,1
ID_000369,338.0,119.0,5,4.75,4.44,9.1,0,1,22,Africa,1
ID_000370,311.0,104.0,3,2.4,3.76,8.33,1,0,26,Europe,1
ID_000371,311.0,106.0,3,3.31,3.33,8.07,0,1,31,Africa,1
ID_000372,333.0,117.0,5,5.51,4.43,10.01,1,1,35,North America,1
ID_000373,310.0,105.0,3,3.2,3.11,8.93,1,1,29,Africa,0
ID_000374,323.0,106.0,4,4.49,4.11,8.42,1,1,35,South America,1
ID_000375,326.0,115.0,4,4.49,5.63,9.0,1,1,28,Africa,0
ID_000376,312.0,110.0,3,4.77,3.08,8.26,0,1,23,South America,1
ID_000377,298.0,97.0,1,0.77,1.98,8.88,0,0,31,South America,1
ID_000378,327.0,109.0,3,4.06,2.53,10.49,1,1,20,South America,0
ID_000379,316.0,100.0,2,2.08,2.44,9.26,1,1,21,North America,1
ID_000380,313.0,108.0,3,,4.64,9.21,0,1,20,Africa,1
ID_000381,314.0,106.0,2,5.05,3.87,8.2,0,0,35,Africa,0
ID_000382,325.0,109.0,3,3.0,4.0,9.93,1,1,33,North America,1
ID_000383,303.0,106.0,3,3.61,3.69,7.69,0,0,31,Europe,0
ID_000384,319.0,107.0,3,,3.67,8.56,1,1,24,Asia,1
ID_000385,320.0,111.0,3,2.93,3.73,7.31,0,1,24,Africa,1
ID_000386,318.0,112.0,3,3.16,4.57,7.64,0,1,35,Asia,0
ID_000387,320.0,112.0,3,3.32,4.44,9.65,1,1,30,North America,1
ID_000388,,116.0,5,,3.96,8.29,1,1,26,Europe,0
ID_000389,334.0,118.0,5,5.22,5.35,10.05,1,1,28,Europe,0
ID_000390,324.0,113.0,4,2.96,4.25,9.29,1,1,28,Europe,0
ID_000391,296.0,101.0,3,4.14,1.56,9.15,0,0,22,North America,1
ID_000392,326.0,115.0,3,4.92,2.19,9.5,1,1,22,South America,1
ID_000393,309.0,105.0,3,3.71,2.88,8.86,0,1,35,South America,0
ID_000394,,,4,4.81,3.95,8.02,1,1,35,Asia,1
ID_000395,308.0,101.0,2,2.39,4.53,8.59,0,1,22,South America,1
ID_000396,306.0,104.0,1,2.27,3.1,8.88,0,0,23,South America,1
ID_000397,324.0,116.0,2,4.88,2.41,9.81,1,1,27,Europe,0
ID_000398,313.0,99.0,2,2.94,3.45,,1,0,25,Europe,1
ID_000399,316.0,,3,3.11,2.72,,0,0,27,Asia,0
ID_000400,305.0,110.0,2,1.5,4.06,,0,1,20,Africa,1
ID_000401,316.0,102.0,2,3.31,3.02,8.04,0,0,27,Asia,1
ID_000402,321.0,108.0,3,2.39,2.55,8.7,1,1,23,Asia,0
ID_000403,,104.0,3,1.35,2.76,8.58,1,1,30,North America,1
ID_000404,314.0,107.0,2,3.84,2.84,7.04,0,0,20,North America,0
ID_000405,330.0,117.0,4,4.58,5.42,9.37,1,1,27,Asia,1
ID_000406,314.0,101.0,3,4.31,3.26,7.94,0,0,23,Asia,0
ID_000407,328.0,112.0,4,4.39,4.41,10.65,1,1,25,Asia,1
ID_000408,325.0,,4,4.86,2.24,9.25,1,1,27,South America,1
ID_000409,,,2,1.78,2.86,8.61,0,0,23,North America,1
ID_000410,336.0,115.0,4,4.57,5.58,9.64,1,1,33,Asia,0
ID_000411,,111.0,4,6.65,3.6,10.53,0,1,22,Europe,0
ID_000412,,96.0,2,0.76,1.68,6.96,0,0,35,Europe,0
ID_000413,323.0,108.0,3,2.46,3.44,9.3,0,0,33,South America,1
ID_000414,300.0,,1,4.25,1.6,8.01,0,0,28,South America,0
ID_000415,,100.0,2,2.96,4.65,8.39,0,1,22,Africa,0
ID_000416,,110.0,4,4.12,5.37,9.91,1,1,28,Africa,0
ID_000417,310.0,103.0,3,3.77,2.84,8.06,1,0,32,Africa,0
ID_000418,325.0,,2,4.11,2.69,8.01,1,1,21,South America,0
ID_000419,323.0,113.0,4,5.69,4.28,9.63,0,1,35,South America,0
ID_000420,301.0,99.0,1,2.6,3.13,5.66,0,0,33,South America,0
ID_000421,325.0,110.0,4,4.53,2.09,9.14,1,1,21,Europe,0
ID_000422,313.0,103.0,2,1.66,4.06,8.63,0,0,21,South America,0
ID_000423,322.0,104.0,2,3.74,2.72,8.57,1,0,25,Europe,0
ID_000424,307.0,109.0,3,,3.97,,0,0,22,Africa,1
ID_000425,323.0,115.0,3,4.23,3.48,,1,1,35,Africa,1
ID_000426,320.0,107.0,3,3.28,3.07,8.0,1,1,32,Africa,0
ID_000427,330.0,116.0,3,4.34,4.79,8.7,1,1,28,Asia,1
ID_000428,322.0,112.0,5,4.89,4.36,9.47,1,1,23,Asia,1
ID_000429,312.0,101.0,2,2.75,2.57,9.13,0,0,20,North America,0
ID_000430,308.0,,3,3.46,1.68,8.58,1,1,23,North America,0
ID_000431,319.0,109.0,1,5.02,3.36,7.62,0,1,20,North America,0
ID_000432,307.0,100.0,2,3.64,4.61,7.45,0,1,33,Asia,1
ID_000433,,110.0,3,,2.16,8.94,1,1,24,Asia,0
ID_000434,339.0,114.0,4,2.92,3.37,9.1,1,1,35,North America,1
ID_000435,316.0,106.0,2,5.44,3.41,7.88,1,0,23,North America,0
ID_000436,312.0,,3,5.45,3.42,8.03,0,1,27,South America,1
ID_000437,303.0,,2,,3.11,7.6,0,0,35,North America,1
ID_000438,330.0,107.0,4,2.94,3.98,9.16,1,1,27,South America,0
ID_000439,,108.0,3,3.75,0.99,7.64,0,1,26,Europe,0
ID_000440,,110.0,2,,3.38,,0,1,22,Asia,1
ID_000441,298.0,97.0,1,1.07,1.48,7.98,0,0,20,North America,1
ID_000442,308.0,105.0,3,2.96,3.28,7.81,0,1,35,Asia,0
ID_000443,317.0,108.0,2,3.55,2.47,9.26,0,1,20,Asia,0
ID_000444,,114.0,4,2.93,3.65,10.06,1,1,35,Asia,1
ID_000445,331.0,110.0,4,4.29,5.06,8.88,1,1,31,Europe,0
ID_000446,326.0,112.0,3,4.23,4.11,10.47,1,1,30,Africa,1
ID_000447,308.0,107.0,3,0.76,2.19,8.59,0,1,22,North America,0
ID_000448,311.0,104.0,2,3.32,3.28,7.31,0,1,25,Africa,0
ID_000449,312.0,107.0,3,4.71,4.15,9.24,0,1,26,Africa,0
ID_000450,328.0,106.0,4,4.87,5.08,7.8,1,1,25,Africa,1
ID_000451,315.0,99.0,1,2.42,2.62,7.61,0,0,33,Asia,0
ID_000452,313.0,105.0,2,3.48,4.19,7.39,0,0,33,South America,1
ID_000453,296.0,96.0,2,3.55,1.58,7.06,0,0,25,Asia,0
ID_000454,339.0,120.0,5,5.31,4.34,9.6,1,1,25,Asia,1
ID_000455,313.0,103.0,2,2.74,2.25,7.88,0,0,32,Africa,1
ID_000456,306.0,,2,3.96,3.38,8.82,0,1,22,Asia,0
ID_000457,321.0,111.0,3,5.6,4.97,10.6,1,1,25,Africa,1
ID_000458,,,4,3.55,3.27,8.98,1,1,27,South America,1
ID_000459,314.0,105.0,3,3.18,4.35,10.08,0,1,30,North America,1
ID_000460,310.0,105.0,2,3.4,2.8,,1,1,30,Africa,1
ID_000461,305.0,106.0,3,2.63,3.34,10.07,0,0,21,South America,0
ID_000462,,99.0,3,2.93,2.39,7.93,0,1,24,North America,0
ID_000463,309.0,106.0,2,3.84,2.31,9.52,0,1,33,Europe,0
ID_000464,,110.0,2,2.69,3.62,8.49,0,0,20,Africa,1
ID_000465,325.0,111.0,4,4.61,4.24,9.69,1,1,31,Africa,1
ID_000466,308.0,,2,2.88,4.56,10.09,0,0,34,Europe,0
ID_000467,337.0,118.0,4,3.44,3.48,7.9,1,1,35,Europe,0
ID_000468,300.0,98.0,1,0.89,3.12,9.51,0,0,20,Africa,1
ID_000469,296.0,,1,,3.18,8.24,0,0,24,Europe,0
ID_000470,317.0,105.0,3,4.04,4.21,,0,1,31,Asia,0
ID_000471,308.0,98.0,2,5.52,4.0,9.07,0,1,32,North America,1
ID_000472,329.0,116.0,4,3.1,3.47,9.3,1,1,35,North America,0
ID_000473,305.0,109.0,2,2.04,2.61,8.91,0,0,22,North America,1
ID_000474,317.0,105.0,3,3.43,4.26,9.19,0,1,23,Asia,0
ID_000475,325.0,113.0,4,4.12,4.61,9.9,1,1,22,Europe,1
ID_000476,334.0,118.0,5,4.77,4.04,8.14,1,1,35,South America,1
ID_000477,319.0,110.0,4,4.47,3.85,9.27,1,1,20,Europe,1
ID_000478,314.0,102.0,2,1.41,4.12,7.87,0,0,35,Africa,1
ID_000479,327.0,117.0,4,4.95,5.61,9.64,1,1,20,North America,1
ID_000480,,111.0,3,2.63,3.28,9.44,1,1,31,Europe,0
ID_000481,311.0,104.0,3,3.4,5.28,10.33,0,1,31,South America,0
ID_000482,310.0,104.0,3,3.79,2.13,8.12,1,0,33,Africa,0
ID_000483,324.0,107.0,3,3.54,2.01,,1,1,32,Asia,1
ID_000484,333.0,117.0,5,5.23,5.55,,1,1,33,Asia,0
ID_000485,313.0,102.0,2,2.93,2.82,,0,0,24,South America,1
ID_000486,320.0,113.0,5,,4.92,9.99,1,1,25,Africa,1
ID_000487,316.0,105.0,1,3.17,3.86,8.54,1,0,22,North America,0
ID_000488,323.0,109.0,2,,2.64,9.4,1,1,31,Europe,1
ID_000489,323.0,106.0,4,5.46,3.76,9.39,1,1,28,Africa,0
ID_000490,302.0,101.0,2,3.14,4.54,8.92,0,1,24,Asia,1
ID_000491,316.0,107.0,2,4.01,3.21,9.0,1,0,27,South America,1
ID_000492,317.0,105.0,2,4.2,2.33,6.22,1,0,32,South America,0
ID_000493,316.0,110.0,3,4.6,2.91,8.6,0,1,20,Europe,1
ID_000494,325.0,113.0,2,4.95,2.9,9.88,1,1,33,South America,0
ID_000495,312.0,102.0,2,2.35,4.22,6.74,0,0,24,South America,1
ID_000496,,115.0,4,3.76,4.1,9.56,1,1,34,Africa,0
ID_000497,320.0,,3,2.65,4.2,9.66,1,1,22,North America,1
ID_000498,314.0,109.0,3,4.34,3.74,8.31,0,0,31,Europe,0
ID_000499,324.0,111.0,2,,2.62,9.93,1,1,20,Africa,0
ID_000500,327.0,114.0,3,3.27,3.43,8.1,1,1,23,North America,1
ID_000501,330.0,118.0,5,5.41,6.01,8.62,1,1,34,Africa,0
ID_000502,,114.0,4,3.61,4.84,9.6,1,1,32,Africa,1
ID_000503,326.0,100.0,3,5.28,5.08,8.57,1,1,24,South America,1
ID_000504,311.0,,2,1.2,2.42,8.4,1,1,35,North America,0
ID_000505,308.0,103.0,3,4.64,2.38,7.78,1,0,26,Europe,0
ID_000506,333.0,114.0,4,3.83,2.99,9.33,1,1,20,Europe,0
ID_000507,316.0,98.0,2,0.78,1.97,,0,1,35,North America,0
ID_000508,298.0,97.0,1,3.92,2.21,6.44,0,0,22,South America,0
ID_000509,330.0,116.0,4,4.31,5.02,8.9,1,1,35,Asia,1
ID_000510,314.0,,3,3.67,3.18,7.12,0,0,21,Africa,0
ID_000511,322.0,,5,4.47,4.42,,0,1,28,South America,1
ID_000512,,,4,5.61,4.16,8.45,1,1,29,North America,0
ID_000513,323.0,110.0,5,4.58,4.68,8.44,1,1,34,Africa,0
ID_000514,317.0,,2,3.86,2.27,7.85,0,0,25,Europe,0
ID_000515,301.0,97.0,1,3.67,2.3,8.63,0,0,29,Asia,1
ID_000516,297.0,99.0,4,2.63,3.74,7.73,0,0,22,Europe,0
ID_000517,312.0,103.0,3,3.54,3.88,9.47,0,1,27,North America,1
ID_000518,302.0,98.0,2,1.53,2.47,6.87,0,0,33,Africa,1
ID_000519,322.0,110.0,3,,4.03,8.09,1,1,27,North America,1
ID_000520,316.0,99.0,1,2.77,2.08,8.0,0,0,21,Africa,0
ID_000521,321.0,112.0,3,2.98,2.58,9.36,1,1,35,South America,1
ID_000522,316.0,102.0,2,3.95,2.32,8.77,0,0,34,Asia,0
ID_000523,320.0,103.0,3,2.77,1.66,8.2,0,0,25,South America,1
ID_000524,308.0,106.0,2,,3.27,9.03,0,1,26,South America,0
ID_000525,303.0,102.0,4,5.73,3.46,8.25,0,1,21,North America,1
ID_000526,321.0,110.0,5,4.21,4.96,,0,1,34,Asia,0
ID_000527,312.0,104.0,2,2.78,2.69,8.19,0,0,30,Africa,0
ID_000528,,111.0,4,4.11,4.98,7.66,1,1,29,Africa,0
ID_000529,314.0,102.0,2,0.9,2.31,9.6,0,0,21,Europe,1
ID_000530,337.0,117.0,4,5.39,2.64,8.62,1,1,29,Africa,1
ID_000531,334.0,119.0,5,4.13,4.4,11.01,1,1,20,North America,0
ID_000532,333.0,118.0,5,3.41,6.02,,1,1,27,South America,1
ID_000533,298.0,104.0,2,5.05,2.99,7.52,0,0,20,South America,1
ID_000534,325.0,114.0,3,3.67,3.91,,0,1,28,South America,1
ID_000535,,101.0,3,3.95,3.68,8.46,0,0,30,Asia,1
ID_000536,315.0,104.0,2,1.39,2.43,8.13,1,0,25,Africa,1
ID_000537,311.0,100.0,1,1.84,1.44,7.26,1,1,35,North America,1
ID_000538,307.0,108.0,3,4.67,4.03,8.36,0,0,26,Asia,1
ID_000539,300.0,,1,2.87,4.02,7.55,0,0,32,Europe,0
ID_000540,312.0,103.0,2,1.6,2.83,7.59,0,0,29,North America,0
ID_000541,325.0,112.0,3,3.46,2.49,8.72,1,1,26,North America,1
ID_000542,323.0,106.0,3,3.61,4.73,8.52,1,1,29,North America,0
ID_000543,304.0,104.0,2,2.63,3.33,8.43,0,1,22,South America,0
ID_000544,325.0,109.0,4,2.81,2.45,,1,1,21,North America,0
ID_000545,323.0,,4,5.04,4.05,10.25,1,1,28,Africa,1
ID_000546,315.0,102.0,3,3.66,2.82,8.86,0,1,27,North America,1
ID_000547,318.0,108.0,3,3.79,2.61,7.72,0,0,32,South America,1
ID_000548,302.0,103.0,3,4.78,4.26,8.62,1,1,31,North America,1
ID_000549,317.0,106.0,3,3.23,2.85,7.16,1,1,29,Europe,1
ID_000550,302.0,100.0,2,2.12,3.68,7.49,0,1,26,Europe,0
ID_000551,327.0,111.0,4,5.57,4.49,8.82,0,1,28,South America,1
ID_000552,,109.0,3,5.44,3.06,7.04,1,0,23,Africa,0
ID_000553,298.0,105.0,1,3.39,2.69,9.76,0,0,32,Africa,1
ID_000554,325.0,113.0,3,4.17,2.88,8.21,1,1,23,Asia,0
ID_000555,321.0,,3,3.14,4.43,8.85,1,1,20,South America,1
ID_000556,301.0,106.0,3,3.58,2.8,7.86,0,0,27,North America,1
ID_000557,322.0,111.0,4,4.79,3.24,10.52,1,1,35,South America,1
ID_000558,,107.0,3,3.0,3.95,8.47,0,1,33,Asia,1
ID_000559,302.0,97.0,3,3.04,3.51,,0,0,35,South America,1
ID_000560,328.0,110.0,4,5.23,3.77,8.61,1,1,33,South America,1
ID_000561,325.0,109.0,4,4.46,4.64,8.7,1,1,31,Asia,0
ID_000562,318.0,102.0,4,2.91,3.36,9.7,0,1,22,Africa,1
ID_000563,340.0,112.0,4,5.2,4.81,,1,1,26,North America,0
ID_000564,316.0,109.0,3,2.98,3.6,,1,1,34,Asia,1
ID_000565,,105.0,2,2.21,2.25,9.04,0,0,31,Europe,0
ID_000566,320.0,110.0,5,5.87,5.49,8.57,1,1,21,Africa,0
ID_000567,318.0,108.0,2,,3.39,10.19,1,1,21,Europe,0
ID_000568,,117.0,4,4.03,4.41,9.58,1,1,35,Africa,0
ID_000569,313.0,105.0,3,3.51,3.22,7.34,0,1,26,North America,0
ID_000570,308.0,106.0,2,4.26,3.71,8.99,0,1,34,North America,0
ID_000571,327.0,118.0,3,3.87,4.63,8.52,1,1,25,South America,1
ID_000572,312.0,103.0,3,4.32,4.49,7.72,0,1,22,Europe,0
ID_000573,302.0,97.0,3,1.92,5.04,7.58,0,0,28,Africa,1
ID_000574,311.0,104.0,2,2.63,2.61,7.57,0,1,29,North America,1
ID_000575,328.0,111.0,4,4.84,3.88,9.15,1,1,34,Asia,0
ID_000576,310.0,105.0,2,,2.4,,0,1,33,North America,0
ID_000577,314.0,,2,4.64,3.52,7.13,0,0,32,Asia,1
ID_000578,306.0,104.0,2,3.52,3.79,8.88,0,1,25,Africa,0
ID_000579,328.0,112.0,4,3.47,1.86,8.97,1,1,29,North America,0
ID_000580,324.0,113.0,3,4.77,4.2,10.27,1,1,29,North America,0
ID_000581,301.0,99.0,2,1.0,3.68,7.07,0,0,25,Africa,0
ID_000582,329.0,112.0,4,3.57,4.64,9.68,1,1,20,North America,0
ID_000583,301.0,102.0,3,3.22,3.33,,1,1,23,Asia,0
ID_000584,320.0,112.0,3,2.69,3.21,9.42,1,1,29,North America,0
ID_000585,331.0,115.0,4,4.97,3.84,9.81,1,1,25,Europe,1
ID_000586,326.0,,3,2.59,3.86,9.16,1,1,34,South America,0
ID_000587,309.0,99.0,2,0.97,4.58,7.89,0,0,25,Asia,1
ID_000588,313.0,101.0,3,4.01,3.86,7.67,0,1,30,Europe,1
ID_000589,309.0,103.0,2,3.86,3.35,9.72,0,1,31,Africa,1
ID_000590,311.0,101.0,2,2.67,3.15,7.64,0,0,24,Asia,1
ID_000591,321.0,113.0,4,2.93,5.46,9.85,1,1,20,South America,0
ID_000592,319.0,108.0,3,2.79,4.13,9.47,1,1,27,South America,1
ID_000593,307.0,107.0,3,2.8,2.97,,0,1,24,Africa,1
ID_000594,303.0,104.0,2,1.54,2.36,7.61,0,0,31,Africa,1
ID_000595,316.0,105.0,3,3.85,3.91,8.28,0,1,31,Asia,1
ID_000596,324.0,112.0,4,5.58,5.37,10.3,1,1,31,North America,1
ID_000597,314.0,97.0,2,2.21,4.32,8.09,0,1,24,Africa,0
ID_000598,324.0,109.0,3,2.73,3.02,7.0,1,1,26,North America,0
ID_000599,339.0,113.0,4,4.62,3.98,9.82,1,1,23,Europe,1
ID_000600,306.0,102.0,2,3.77,3.71,9.8,0,1,25,South America,0
ID_000601,324.0,114.0,3,2.95,3.38,8.72,0,1,32,North America,0
ID_000602,312.0,108.0,3,3.26,3.64,7.95,0,1,35,South America,1
ID_000603,,107.0,3,2.74,2.12,7.62,0,1,23,North America,1
ID_000604,296.0,,2,0.72,2.22,6.42,0,0,33,Europe,1
ID_000605,297.0,97.0,1,3.05,4.05,6.73,0,0,34,Africa,0
ID_000606,,109.0,4,4.26,6.13,7.39,0,1,22,Europe,1
ID_000607,322.0,112.0,3,5.35,3.74,,0,1,26,Africa,0
ID_000608,306.0,109.0,3,3.47,3.34,,1,0,27,Africa,0
ID_000609,329.0,119.0,4,4.89,4.06,,1,1,23,South America,0
ID_000610,313.0,104.0,3,2.77,3.15,8.66,0,0,35,Europe,1
ID_000611,321.0,113.0,4,2.73,4.66,10.08,0,1,32,North America,0
ID_000612,306.0,104.0,2,3.87,4.81,8.75,1,1,21,Europe,1
ID_000613,306.0,109.0,4,4.82,2.89,8.48,0,1,31,South America,1
ID_000614,325.0,110.0,4,4.33,2.92,10.45,1,1,29,Africa,1
ID_000615,326.0,111.0,3,4.88,3.23,8.91,1,1,33,South America,1
ID_000616,339.0,111.0,4,5.55,5.03,7.96,1,1,22,Asia,1
ID_000617,322.0,103.0,3,,5.29,8.28,0,1,20,Asia,0
ID_000618,327.0,120.0,4,4.83,5.71,10.44,1,1,27,North America,0
ID_000619,303.0,98.0,1,2.44,2.2,7.49,0,0,34,South America,0
ID_000620,297.0,97.0,1,2.49,1.48,,0,0,22,North America,0
ID_000621,306.0,109.0,2,5.2,4.28,8.25,0,0,31,North America,0
ID_000622,323.0,112.0,4,4.93,2.95,9.14,1,1,29,Asia,1
ID_000623,311.0,105.0,2,2.94,3.54,8.45,0,1,26,North America,1
ID_000624,295.0,98.0,3,2.6,3.46,7.47,0,0,29,Asia,0
ID_000625,321.0,103.0,3,2.51,3.55,8.16,1,0,24,Africa,0
ID_000626,321.0,,3,4.02,6.58,6.52,1,1,29,South America,0
ID_000627,312.0,101.0,2,3.07,3.03,8.67,0,0,24,North America,1
ID_000628,331.0,117.0,4,3.68,4.78,7.91,0,1,33,Asia,1
ID_000629,316.0,102.0,2,3.2,2.74,6.81,0,0,26,Europe,1
ID_000630,296.0,97.0,2,3.79,2.86,7.17,0,0,34,North America,0
ID_000631,313.0,105.0,2,2.91,1.29,9.26,0,0,28,Africa,0
ID_000632,321.0,,3,4.53,3.64,8.17,1,1,31,Africa,0
ID_000633,324.0,100.0,3,4.41,4.75,7.8,1,1,24,Europe,0
ID_000634,315.0,104.0,3,4.4,4.98,8.76,0,1,20,Asia,1
ID_000635,334.0,116.0,5,4.99,5.89,10.29,1,1,29,North America,0
ID_000636,327.0,,4,5.66,3.72,8.53,0,1,29,Asia,0
ID_000637,315.0,98.0,1,,2.06,7.26,0,0,20,Africa,0
ID_000638,319.0,112.0,4,5.06,4.34,9.33,1,1,34,Asia,1
ID_000639,301.0,99.0,1,2.73,2.16,7.82,0,0,21,Africa,1
ID_000640,326.0,112.0,4,5.55,5.19,10.43,0,1,35,Asia,0
ID_000641,299.0,96.0,1,0.87,1.68,7.14,0,0,33,Europe,1
ID_000642,330.0,115.0,5,4.51,4.03,9.16,1,1,25,South America,1
ID_000643,292.0,,1,1.54,3.4,6.8,0,0,35,Europe,1
ID_000644,321.0,107.0,3,3.39,5.46,7.56,1,1,28,Europe,1
ID_000645,,111.0,4,3.97,4.14,9.82,1,1,27,South America,1
ID_000646,312.0,102.0,3,5.47,4.44,8.78,0,1,32,South America,0
ID_000647,328.0,,4,5.43,2.77,8.8,1,1,24,North America,0
ID_000648,320.0,111.0,4,4.5,4.21,9.56,1,1,20,North America,0
ID_000649,315.0,101.0,2,3.15,1.6,8.03,0,0,35,Europe,1
ID_000650,314.0,101.0,1,1.09,2.45,7.41,0,0,32,Europe,1
ID_000651,319.0,105.0,2,1.08,1.96,10.04,0,1,26,Africa,1
ID_000652,296.0,98.0,2,3.89,2.78,8.2,0,0,35,Africa,1
ID_000653,338.0,115.0,5,6.13,5.64,10.28,1,1,34,North America,0
ID_000654,330.0,117.0,4,6.32,4.6,9.49,1,1,24,North America,0
ID_000655,297.0,98.0,1,1.08,1.93,7.39,0,0,25,Africa,0
ID_000656,308.0,107.0,3,,3.51,7.57,0,1,32,Africa,0
ID_000657,308.0,100.0,2,,3.59,7.76,0,0,26,Asia,0
ID_000658,,93.0,1,2.96,1.56,6.93,0,0,22,Asia,0
ID_000659,300.0,96.0,1,2.85,3.11,8.09,0,0,31,Africa,1
ID_000660,306.0,109.0,2,3.26,4.4,7.79,0,0,29,Asia,1
ID_000661,320.0,109.0,4,4.86,2.8,8.94,1,1,35,South America,0
ID_000662,300.0,94.0,2,2.85,2.44,7.69,1,0,22,North America,1
ID_000663,312.0,103.0,3,4.0,2.66,,0,1,24,North America,0
ID_000664,326.0,113.0,3,4.55,3.72,8.39,0,1,25,Africa,0
ID_000665,310.0,101.0,2,1.2,4.32,7.84,1,1,28,Europe,1
ID_000666,311.0,105.0,3,4.35,3.56,7.65,1,1,32,Africa,0
ID_000667,323.0,111.0,2,2.1,3.37,9.29,1,1,33,Asia,0
ID_000668,325.0,102.0,4,4.97,4.71,6.71,1,1,31,Europe,0
ID_000669,305.0,104.0,2,2.53,1.88,,0,1,24,Asia,1
ID_000670,300.0,100.0,2,3.27,1.5,7.87,0,0,34,South America,1
ID_000671,,98.0,2,2.8,2.35,8.04,0,0,20,Asia,1
ID_000672,326.0,,4,,4.34,7.82,1,1,33,South America,1
ID_000673,317.0,108.0,3,4.54,4.35,8.79,1,1,33,South America,0
ID_000674,312.0,108.0,3,3.32,3.61,7.43,1,1,33,Asia,1
ID_000675,299.0,98.0,3,3.36,3.31,8.53,0,0,23,Asia,1
ID_000676,323.0,110.0,4,4.3,4.57,9.53,1,1,24,South America,1
ID_000677,,103.0,3,3.19,3.73,9.3,0,1,31,Europe,0
ID_000678,297.0,100.0,1,1.93,2.17,7.29,0,0,35,South America,1
ID_000679,299.0,100.0,3,4.39,1.45,9.1,0,0,29,North America,1
ID_000680,304.0,105.0,2,2.64,4.72,8.68,0,1,29,South America,0
ID_000681,328.0,112.0,4,,5.56,10.29,1,1,35,Europe,0
ID_000682,320.0,113.0,4,,5.24,9.12,0,1,24,North America,0
ID_000683,306.0,,2,3.05,2.76,9.34,0,1,26,Africa,0
ID_000684,311.0,,2,1.91,4.26,7.82,0,1,23,Africa,1
ID_000685,316.0,104.0,2,4.67,2.35,8.81,0,0,20,Europe,0
ID_000686,321.0,107.0,3,4.22,4.65,9.05,1,1,33,South America,1
ID_000687,322.0,111.0,5,6.01,4.26,9.48,1,1,33,Asia,1
ID_000688,312.0,107.0,2,2.75,1.84,6.95,1,0,24,Europe,1
ID_000689,300.0,106.0,3,6.34,4.1,9.05,0,0,26,North America,1
ID_000690,304.0,99.0,2,4.14,2.77,7.51,0,0,29,North America,1
ID_000691,307.0,99.0,2,1.68,4.05,8.52,0,1,29,Africa,0
ID_000692,303.0,107.0,2,2.98,1.39,9.81,0,1,25,North America,1
ID_000693,312.0,107.0,2,1.97,4.67,,0,1,24,Europe,1
ID_000694,,100.0,2,2.22,3.12,9.48,0,1,23,North America,1
ID_000695,322.0,108.0,4,4.31,4.92,9.11,1,1,21,Europe,0
ID_000696,307.0,101.0,2,2.41,3.84,9.71,0,1,23,Asia,1
ID_000697,297.0,,2,0.74,2.33,6.88,0,0,34,Africa,1
ID_000698,326.0,108.0,4,5.56,2.64,8.4,1,1,29,North America,0
ID_000699,302.0,97.0,1,0.81,2.94,8.0,0,0,29,Europe,1
ID_000700,313.0,100.0,3,,4.85,8.29,0,1,22,South America,1
ID_000701,316.0,105.0,3,0.81,1.34,7.83,0,1,29,Africa,0
ID_000702,299.0,95.0,1,3.03,4.39,8.67,0,0,35,Asia,1
ID_000703,307.0,99.0,2,2.21,3.25,7.16,0,0,20,Europe,1
ID_000704,316.0,108.0,2,3.18,3.34,9.24,0,1,27,Asia,1
ID_000705,299.0,101.0,2,1.27,2.03,6.99,0,0,24,Asia,1
ID_000706,321.0,110.0,4,3.61,4.48,10.16,1,1,32,North America,1
ID_000707,333.0,118.0,5,4.31,3.12,9.45,1,1,23,North America,0
ID_000708,320.0,104.0,3,1.89,3.08,8.63,1,1,35,Europe,0
ID_000709,317.0,106.0,2,4.25,2.65,8.37,0,1,27,South America,0
ID_000710,325.0,113.0,4,3.76,4.32,8.74,0,0,35,Europe,1
ID_000711,304.0,101.0,2,3.93,3.65,9.98,0,1,26,South America,1
ID_000712,313.0,104.0,3,1.26,2.2,8.08,0,1,21,Asia,1
ID_000713,329.0,115.0,4,4.96,2.63,9.63,1,1,20,Africa,0
ID_000714,313.0,109.0,3,4.66,3.24,,0,1,31,Europe,1
ID_000715,312.0,105.0,3,2.32,0.83,8.29,1,0,35,Europe,1
ID_000716,311.0,100.0,1,1.84,3.42,9.54,1,1,35,South America,1
ID_000717,309.0,102.0,3,3.42,3.86,7.8,1,1,30,Asia,0
ID_000718,297.0,100.0,1,0.82,3.65,7.58,0,0,23,Asia,0
ID_000719,323.0,111.0,3,3.52,3.84,8.68,1,1,27,South America,1
ID_000720,313.0,107.0,2,,3.82,7.91,0,0,31,Asia,1
ID_000721,310.0,104.0,4,2.93,3.49,10.0,0,1,21,North America,1
ID_000722,327.0,116.0,4,5.4,4.88,9.34,1,1,22,Africa,0
ID_000723,326.0,110.0,3,1.88,2.84,8.65,1,1,31,Europe,0
